step,loss,loss_recon,lr_model
44580,0.15482,0.0,2.48e-06
44600,0.15758,0.0,2.48e-06
44620,0.16872,0.0,2.48e-06
44640,0.15072,0.0,2.48e-06
44660,0.15115,0.0,2.48e-06
44680,0.14118,0.0,2.48e-06
44700,0.15006,0.0,2.48e-06
44720,0.15107,0.0,2.48e-06
44740,0.14872,0.0,2.48e-06
44760,0.15088,0.0,2.48e-06
44780,0.16589,0.0,2.48e-06
44800,0.1656,0.0,2.48e-06
44820,0.16006,0.0,2.48e-06
44840,0.15146,0.0,2.48e-06
44860,0.14684,0.0,2.47e-06
44880,0.14195,0.0,2.47e-06
44900,0.15773,0.0,2.47e-06
44920,0.14654,0.0,2.47e-06
44940,0.14541,0.0,2.47e-06
44960,0.16163,0.0,2.47e-06
44980,0.16348,0.0,2.47e-06
45000,0.1711,0.0,2.47e-06
45020,0.1591,0.0,2.47e-06
45040,0.15513,0.0,2.47e-06
45060,0.15844,0.0,2.47e-06
45080,0.14566,0.0,2.47e-06
45100,0.1565,0.0,2.47e-06
45120,0.15712,0.0,2.47e-06
45140,0.1499,0.0,2.47e-06
45160,0.15176,0.0,2.47e-06
45180,0.14754,0.0,2.47e-06
45200,0.14443,0.0,2.47e-06
45220,0.16489,0.0,2.47e-06
45240,0.15685,0.0,2.47e-06
45260,0.17647,0.0,2.46e-06
45280,0.1692,0.0,2.46e-06
45300,0.15726,0.0,2.46e-06
45320,0.17706,0.0,2.46e-06
45340,0.15897,0.0,2.46e-06
45360,0.13429,0.0,2.46e-06
45380,0.1449,0.0,2.46e-06
45400,0.15766,0.0,2.46e-06
45420,0.1493,0.0,2.46e-06
45440,0.15265,0.0,2.46e-06
45460,0.17777,0.0,2.46e-06
45480,0.17309,0.0,2.46e-06
45500,0.17355,0.0,2.46e-06
45520,0.16313,0.0,2.46e-06
45540,0.13681,0.0,2.46e-06
45560,0.15465,0.0,2.46e-06
45580,0.14597,0.0,2.46e-06
45600,0.13653,0.0,2.46e-06
45620,0.14526,0.0,2.46e-06
45640,0.14197,0.0,2.46e-06
45660,0.16035,0.0,2.45e-06
45680,0.15781,0.0,2.45e-06
45700,0.15722,0.0,2.45e-06
45720,0.1671,0.0,2.45e-06
45740,0.16996,0.0,2.45e-06
45760,0.14268,0.0,2.45e-06
45780,0.14493,0.0,2.45e-06
45800,0.16288,0.0,2.45e-06
45820,0.1555,0.0,2.45e-06
45840,0.1561,0.0,2.45e-06
45860,0.14272,0.0,2.45e-06
45880,0.16973,0.0,2.45e-06
45900,0.15412,0.0,2.45e-06
45920,0.16548,0.0,2.45e-06
45940,0.16149,0.0,2.45e-06
45960,0.14348,0.0,2.45e-06
45980,0.14186,0.0,2.45e-06
46000,0.14814,0.0,2.45e-06
46020,0.16093,0.0,2.45e-06
46040,0.15709,0.0,2.45e-06
46060,0.15112,0.0,2.44e-06
46080,0.14345,0.0,2.44e-06
46100,0.16444,0.0,2.44e-06
46120,0.16097,0.0,2.44e-06
46140,0.14559,0.0,2.44e-06
46160,0.14863,0.0,2.44e-06
46180,0.16356,0.0,2.44e-06
46200,0.16803,0.0,2.44e-06
46220,0.16649,0.0,2.44e-06
46240,0.16375,0.0,2.44e-06
46260,0.15615,0.0,2.44e-06
46280,0.15661,0.0,2.44e-06
46300,0.17548,0.0,2.44e-06
46320,0.16514,0.0,2.44e-06
46340,0.14942,0.0,2.44e-06
46360,0.16567,0.0,2.44e-06
46380,0.18031,0.0,2.44e-06
46400,0.16197,0.0,2.44e-06
46420,0.14519,0.0,2.44e-06
46440,0.15764,0.0,2.43e-06
46460,0.15928,0.0,2.43e-06
46480,0.17422,0.0,2.43e-06
46500,0.15072,0.0,2.43e-06
46520,0.15228,0.0,2.43e-06
46540,0.1488,0.0,2.43e-06
46560,0.1479,0.0,2.43e-06
46580,0.16904,0.0,2.43e-06
46600,0.14625,0.0,2.43e-06
46620,0.13985,0.0,2.43e-06
46640,0.15361,0.0,2.43e-06
46660,0.17505,0.0,2.43e-06
46680,0.15807,0.0,2.43e-06
46700,0.15715,0.0,2.43e-06
46720,0.15725,0.0,2.43e-06
46740,0.16342,0.0,2.43e-06
46760,0.16307,0.0,2.43e-06
46780,0.15166,0.0,2.43e-06
46800,0.16105,0.0,2.43e-06
46820,0.16682,0.0,2.43e-06
46840,0.16665,0.0,2.42e-06
46860,0.17036,0.0,2.42e-06
46880,0.15664,0.0,2.42e-06
46900,0.1545,0.0,2.42e-06
46920,0.15998,0.0,2.42e-06
46940,0.17118,0.0,2.42e-06
46960,0.15816,0.0,2.42e-06
46980,0.16743,0.0,2.42e-06
47000,0.15328,0.0,2.42e-06
47020,0.14114,0.0,2.42e-06
47040,0.14865,0.0,2.42e-06
47060,0.14966,0.0,2.42e-06
47080,0.16049,0.0,2.42e-06
47100,0.15034,0.0,2.42e-06
47120,0.15793,0.0,2.42e-06
47140,0.16013,0.0,2.42e-06
47160,0.16139,0.0,2.42e-06
47180,0.13969,0.0,2.42e-06
47200,0.14799,0.0,2.42e-06
47220,0.13448,0.0,2.41e-06
47240,0.14946,0.0,2.41e-06
47260,0.15292,0.0,2.41e-06
47280,0.1615,0.0,2.41e-06
47300,0.17523,0.0,2.41e-06
47320,0.14618,0.0,2.41e-06
47340,0.1645,0.0,2.41e-06
47360,0.17459,0.0,2.41e-06
47380,0.17232,0.0,2.41e-06
47400,0.15441,0.0,2.41e-06
47420,0.14561,0.0,2.41e-06
47440,0.1573,0.0,2.41e-06
47460,0.15258,0.0,2.41e-06
47480,0.14962,0.0,2.41e-06
47500,0.15215,0.0,2.41e-06
47520,0.15652,0.0,2.41e-06
47540,0.1605,0.0,2.41e-06
47560,0.15688,0.0,2.41e-06
47580,0.14838,0.0,2.41e-06
47600,0.15594,0.0,2.41e-06
47620,0.16253,0.0,2.4e-06
47640,0.15536,0.0,2.4e-06
47660,0.13729,0.0,2.4e-06
47680,0.1653,0.0,2.4e-06
47700,0.1541,0.0,2.4e-06
47720,0.17266,0.0,2.4e-06
47740,0.1484,0.0,2.4e-06
47760,0.15446,0.0,2.4e-06
47780,0.15401,0.0,2.4e-06
47800,0.15253,0.0,2.4e-06
47820,0.16762,0.0,2.4e-06
47840,0.1524,0.0,2.4e-06
47860,0.14376,0.0,2.4e-06
47880,0.15869,0.0,2.4e-06
47900,0.15979,0.0,2.4e-06
47920,0.15985,0.0,2.4e-06
47940,0.16477,0.0,2.4e-06
47960,0.16651,0.0,2.4e-06
47980,0.17676,0.0,2.4e-06
48000,0.15856,0.0,2.39e-06
48020,0.14734,0.0,2.39e-06
48040,0.1581,0.0,2.39e-06
48060,0.17544,0.0,2.39e-06
48080,0.17103,0.0,2.39e-06
48100,0.15169,0.0,2.39e-06
48120,0.16327,0.0,2.39e-06
48140,0.16073,0.0,2.39e-06
48160,0.16564,0.0,2.39e-06
48180,0.15832,0.0,2.39e-06
48200,0.15636,0.0,2.39e-06
48220,0.15715,0.0,2.39e-06
48240,0.15377,0.0,2.39e-06
48260,0.16149,0.0,2.39e-06
48280,0.15028,0.0,2.39e-06
48300,0.1712,0.0,2.39e-06
48320,0.16237,0.0,2.39e-06
48340,0.15406,0.0,2.39e-06
48360,0.15783,0.0,2.39e-06
48380,0.15232,0.0,2.38e-06
48400,0.14054,0.0,2.38e-06
48420,0.1494,0.0,2.38e-06
48440,0.15812,0.0,2.38e-06
48460,0.15195,0.0,2.38e-06
48480,0.15925,0.0,2.38e-06
48500,0.16453,0.0,2.38e-06
48520,0.13951,0.0,2.38e-06
48540,0.15629,0.0,2.38e-06
48560,0.1518,0.0,2.38e-06
48580,0.16292,0.0,2.38e-06
48600,0.15392,0.0,2.38e-06
48620,0.16642,0.0,2.38e-06
48640,0.1491,0.0,2.38e-06
48660,0.14737,0.0,2.38e-06
48680,0.14639,0.0,2.38e-06
48700,0.16081,0.0,2.38e-06
48720,0.14826,0.0,2.38e-06
48740,0.16199,0.0,2.38e-06
48760,0.16781,0.0,2.37e-06
48780,0.15809,0.0,2.37e-06
48800,0.15803,0.0,2.37e-06
48820,0.14961,0.0,2.37e-06
48840,0.1481,0.0,2.37e-06
48860,0.16495,0.0,2.37e-06
48880,0.17653,0.0,2.37e-06
48900,0.15415,0.0,2.37e-06
48920,0.14541,0.0,2.37e-06
48940,0.16088,0.0,2.37e-06
48960,0.17046,0.0,2.37e-06
48980,0.16646,0.0,2.37e-06
49000,0.16991,0.0,2.37e-06
49020,0.16169,0.0,2.37e-06
49040,0.15156,0.0,2.37e-06
49060,0.1552,0.0,2.37e-06
49080,0.15068,0.0,2.37e-06
49100,0.16153,0.0,2.37e-06
49120,0.15435,0.0,2.37e-06
49140,0.16329,0.0,2.36e-06
49160,0.14364,0.0,2.36e-06
49180,0.155,0.0,2.36e-06
49200,0.16029,0.0,2.36e-06
49220,0.16417,0.0,2.36e-06
49240,0.15213,0.0,2.36e-06
49260,0.15318,0.0,2.36e-06
49280,0.16797,0.0,2.36e-06
49300,0.16248,0.0,2.36e-06
49320,0.15768,0.0,2.36e-06
49340,0.14748,0.0,2.36e-06
49360,0.16424,0.0,2.36e-06
49380,0.1632,0.0,2.36e-06
49400,0.1456,0.0,2.36e-06
49420,0.14868,0.0,2.36e-06
49440,0.15269,0.0,2.36e-06
49460,0.16302,0.0,2.36e-06
49480,0.16961,0.0,2.36e-06
49500,0.1648,0.0,2.36e-06
49520,0.16023,0.0,2.35e-06
49540,0.15379,0.0,2.35e-06
49560,0.15867,0.0,2.35e-06
49580,0.16996,0.0,2.35e-06
49600,0.16196,0.0,2.35e-06
49620,0.1415,0.0,2.35e-06
49640,0.14125,0.0,2.35e-06
49660,0.1505,0.0,2.35e-06
49680,0.15031,0.0,2.35e-06
49700,0.14457,0.0,2.35e-06
49720,0.16625,0.0,2.35e-06
49740,0.16557,0.0,2.35e-06
49760,0.17187,0.0,2.35e-06
49780,0.14629,0.0,2.35e-06
49800,0.16228,0.0,2.35e-06
49820,0.15652,0.0,2.35e-06
49840,0.15749,0.0,2.35e-06
49860,0.15985,0.0,2.35e-06
49880,0.1582,0.0,2.34e-06
49900,0.15356,0.0,2.34e-06
49920,0.15855,0.0,2.34e-06
49940,0.15406,0.0,2.34e-06
49960,0.16884,0.0,2.34e-06
49980,0.1513,0.0,2.34e-06
50000,0.16583,0.0,2.34e-06
50020,0.16198,0.0,2.34e-06
50040,0.16068,0.0,2.34e-06
50060,0.16227,0.0,2.34e-06
50080,0.16723,0.0,2.34e-06
50100,0.16187,0.0,2.34e-06
50120,0.1484,0.0,2.34e-06
50140,0.16071,0.0,2.34e-06
50160,0.16721,0.0,2.34e-06
50180,0.16055,0.0,2.34e-06
50200,0.15673,0.0,2.34e-06
50220,0.16716,0.0,2.34e-06
50240,0.14487,0.0,2.34e-06
50260,0.15783,0.0,2.33e-06
50280,0.15694,0.0,2.33e-06
50300,0.16918,0.0,2.33e-06
50320,0.1585,0.0,2.33e-06
50340,0.15314,0.0,2.33e-06
50360,0.14239,0.0,2.33e-06
50380,0.14241,0.0,2.33e-06
50400,0.16405,0.0,2.33e-06
50420,0.15783,0.0,2.33e-06
50440,0.14859,0.0,2.33e-06
50460,0.15578,0.0,2.33e-06
50480,0.15149,0.0,2.33e-06
50500,0.15078,0.0,2.33e-06
50520,0.15211,0.0,2.33e-06
50540,0.16391,0.0,2.33e-06
50560,0.16275,0.0,2.33e-06
50580,0.16487,0.0,2.33e-06
50600,0.16011,0.0,2.33e-06
50620,0.15723,0.0,2.33e-06
50640,0.15119,0.0,2.32e-06
50660,0.15621,0.0,2.32e-06
50680,0.15543,0.0,2.32e-06
50700,0.14422,0.0,2.32e-06
50720,0.14407,0.0,2.32e-06
50740,0.15937,0.0,2.32e-06
50760,0.14418,0.0,2.32e-06
50780,0.15105,0.0,2.32e-06
50800,0.1672,0.0,2.32e-06
50820,0.15182,0.0,2.32e-06
50840,0.16748,0.0,2.32e-06
50860,0.15594,0.0,2.32e-06
50880,0.17209,0.0,2.32e-06
50900,0.16934,0.0,2.32e-06
50920,0.16962,0.0,2.32e-06
50940,0.1502,0.0,2.32e-06
50960,0.15258,0.0,2.32e-06
50980,0.15952,0.0,2.32e-06
51000,0.15411,0.0,2.31e-06
51020,0.15564,0.0,2.31e-06
51040,0.15642,0.0,2.31e-06
51060,0.158,0.0,2.31e-06
51080,0.15998,0.0,2.31e-06
51100,0.16326,0.0,2.31e-06
51120,0.14522,0.0,2.31e-06
51140,0.14665,0.0,2.31e-06
51160,0.16025,0.0,2.31e-06
51180,0.14163,0.0,2.31e-06
51200,0.15803,0.0,2.31e-06
51220,0.16783,0.0,2.31e-06
51240,0.15059,0.0,2.31e-06
51260,0.15031,0.0,2.31e-06
51280,0.16654,0.0,2.31e-06
51300,0.17408,0.0,2.31e-06
51320,0.16429,0.0,2.31e-06
51340,0.15731,0.0,2.31e-06
51360,0.16661,0.0,2.3e-06
51380,0.16159,0.0,2.3e-06
51400,0.16627,0.0,2.3e-06
51420,0.15757,0.0,2.3e-06
51440,0.14553,0.0,2.3e-06
51460,0.17709,0.0,2.3e-06
51480,0.16682,0.0,2.3e-06
51500,0.1567,0.0,2.3e-06
51520,0.15572,0.0,2.3e-06
51540,0.17939,0.0,2.3e-06
51560,0.16417,0.0,2.3e-06
51580,0.17327,0.0,2.3e-06
51600,0.15521,0.0,2.3e-06
51620,0.148,0.0,2.3e-06
51640,0.15792,0.0,2.3e-06
51660,0.15246,0.0,2.3e-06
51680,0.16653,0.0,2.3e-06
51700,0.15168,0.0,2.3e-06
51720,0.14245,0.0,2.29e-06
51740,0.16798,0.0,2.29e-06
51760,0.17276,0.0,2.29e-06
51780,0.16084,0.0,2.29e-06
51800,0.1615,0.0,2.29e-06
51820,0.15289,0.0,2.29e-06
51840,0.15238,0.0,2.29e-06
51860,0.16472,0.0,2.29e-06
51880,0.15499,0.0,2.29e-06
51900,0.15727,0.0,2.29e-06
51920,0.15582,0.0,2.29e-06
51940,0.14334,0.0,2.29e-06
51960,0.14546,0.0,2.29e-06
51980,0.14784,0.0,2.29e-06
52000,0.15328,0.0,2.29e-06
52020,0.14812,0.0,2.29e-06
52040,0.15722,0.0,2.29e-06
52060,0.16642,0.0,2.29e-06
52080,0.15638,0.0,2.28e-06
52100,0.15694,0.0,2.28e-06
52120,0.13433,0.0,2.28e-06
52140,0.14204,0.0,2.28e-06
52160,0.15691,0.0,2.28e-06
52180,0.14475,0.0,2.28e-06
52200,0.14842,0.0,2.28e-06
52220,0.162,0.0,2.28e-06
52240,0.15764,0.0,2.28e-06
52260,0.16644,0.0,2.28e-06
52280,0.15941,0.0,2.28e-06
52300,0.16218,0.0,2.28e-06
52320,0.15485,0.0,2.28e-06
52340,0.14109,0.0,2.28e-06
52360,0.15542,0.0,2.28e-06
52380,0.14853,0.0,2.28e-06
52400,0.16708,0.0,2.28e-06
52420,0.16801,0.0,2.28e-06
52440,0.15447,0.0,2.27e-06
52460,0.14539,0.0,2.27e-06
52480,0.15035,0.0,2.27e-06
52500,0.1661,0.0,2.27e-06
52520,0.16452,0.0,2.27e-06
52540,0.1558,0.0,2.27e-06
52560,0.14963,0.0,2.27e-06
52580,0.16063,0.0,2.27e-06
52600,0.15206,0.0,2.27e-06
52620,0.1495,0.0,2.27e-06
52640,0.15512,0.0,2.27e-06
52660,0.16713,0.0,2.27e-06
52680,0.15564,0.0,2.27e-06
52700,0.16089,0.0,2.27e-06
52720,0.16591,0.0,2.27e-06
52740,0.15712,0.0,2.27e-06
52760,0.14533,0.0,2.27e-06
52780,0.1594,0.0,2.27e-06
52800,0.16435,0.0,2.26e-06
52820,0.14548,0.0,2.26e-06
52840,0.15074,0.0,2.26e-06
52860,0.14673,0.0,2.26e-06
52880,0.15166,0.0,2.26e-06
52900,0.14818,0.0,2.26e-06
52920,0.16282,0.0,2.26e-06
52940,0.15371,0.0,2.26e-06
52960,0.14458,0.0,2.26e-06
52980,0.16825,0.0,2.26e-06
53000,0.16484,0.0,2.26e-06
53020,0.15717,0.0,2.26e-06
53040,0.14049,0.0,2.26e-06
53060,0.14926,0.0,2.26e-06
53080,0.15334,0.0,2.26e-06
53100,0.16351,0.0,2.26e-06
53120,0.15818,0.0,2.26e-06
53140,0.14603,0.0,2.26e-06
53160,0.16395,0.0,2.25e-06
53180,0.16669,0.0,2.25e-06
53200,0.15496,0.0,2.25e-06
53220,0.14808,0.0,2.25e-06
53240,0.14436,0.0,2.25e-06
53260,0.15468,0.0,2.25e-06
53280,0.16519,0.0,2.25e-06
53300,0.1517,0.0,2.25e-06
53320,0.13897,0.0,2.25e-06
53340,0.16175,0.0,2.25e-06
53360,0.16092,0.0,2.25e-06
53380,0.15898,0.0,2.25e-06
53400,0.16045,0.0,2.25e-06
53420,0.15773,0.0,2.25e-06
53440,0.15477,0.0,2.25e-06
53460,0.14564,0.0,2.25e-06
53480,0.15859,0.0,2.25e-06
53500,0.16671,0.0,2.25e-06
53520,0.15614,0.0,2.24e-06
53540,0.15407,0.0,2.24e-06
53560,0.14031,0.0,2.24e-06
53580,0.15812,0.0,2.24e-06
53600,0.15307,0.0,2.24e-06
53620,0.17384,0.0,2.24e-06
53640,0.16313,0.0,2.24e-06
53660,0.17091,0.0,2.24e-06
53680,0.16606,0.0,2.24e-06
53700,0.16017,0.0,2.24e-06
53720,0.15802,0.0,2.24e-06
53740,0.16384,0.0,2.24e-06
53760,0.14796,0.0,2.24e-06
53780,0.15796,0.0,2.24e-06
53800,0.16761,0.0,2.24e-06
53820,0.15071,0.0,2.24e-06
53840,0.16036,0.0,2.24e-06
53860,0.16962,0.0,2.24e-06
53880,0.16411,0.0,2.23e-06
53900,0.14915,0.0,2.23e-06
53920,0.15385,0.0,2.23e-06
53940,0.15878,0.0,2.23e-06
53960,0.1685,0.0,2.23e-06
53980,0.16866,0.0,2.23e-06
54000,0.15148,0.0,2.23e-06
54020,0.14046,0.0,2.23e-06
54040,0.15781,0.0,2.23e-06
54060,0.15711,0.0,2.23e-06
54080,0.1663,0.0,2.23e-06
54100,0.14792,0.0,2.23e-06
54120,0.16175,0.0,2.23e-06
54140,0.14403,0.0,2.23e-06
54160,0.15433,0.0,2.23e-06
54180,0.15262,0.0,2.23e-06
54200,0.14964,0.0,2.23e-06
54220,0.14087,0.0,2.22e-06
54240,0.15818,0.0,2.22e-06
54260,0.15997,0.0,2.22e-06
54280,0.14475,0.0,2.22e-06
54300,0.16077,0.0,2.22e-06
54320,0.16741,0.0,2.22e-06
54340,0.15671,0.0,2.22e-06
54360,0.17372,0.0,2.22e-06
54380,0.16043,0.0,2.22e-06
54400,0.15876,0.0,2.22e-06
54420,0.15569,0.0,2.22e-06
54440,0.15146,0.0,2.22e-06
54460,0.16882,0.0,2.22e-06
54480,0.17105,0.0,2.22e-06
54500,0.16077,0.0,2.22e-06
54520,0.15949,0.0,2.22e-06
54540,0.15111,0.0,2.22e-06
54560,0.1373,0.0,2.22e-06
54580,0.16827,0.0,2.21e-06
54600,0.15117,0.0,2.21e-06
54620,0.15977,0.0,2.21e-06
54640,0.15619,0.0,2.21e-06
54660,0.15773,0.0,2.21e-06
54680,0.15124,0.0,2.21e-06
54700,0.16271,0.0,2.21e-06
54720,0.14632,0.0,2.21e-06
54740,0.15711,0.0,2.21e-06
54760,0.16023,0.0,2.21e-06
54780,0.15799,0.0,2.21e-06
54800,0.16129,0.0,2.21e-06
54820,0.14834,0.0,2.21e-06
54840,0.16073,0.0,2.21e-06
54860,0.16092,0.0,2.21e-06
54880,0.15823,0.0,2.21e-06
54900,0.15679,0.0,2.21e-06
54920,0.14654,0.0,2.2e-06
54940,0.14543,0.0,2.2e-06
54960,0.15098,0.0,2.2e-06
54980,0.16546,0.0,2.2e-06
55000,0.16522,0.0,2.2e-06
55020,0.15873,0.0,2.2e-06
55040,0.15687,0.0,2.2e-06
55060,0.15532,0.0,2.2e-06
55080,0.15306,0.0,2.2e-06
55100,0.134,0.0,2.2e-06
55120,0.14707,0.0,2.2e-06
55140,0.13898,0.0,2.2e-06
55160,0.13783,0.0,2.2e-06
55180,0.14319,0.0,2.2e-06
55200,0.13998,0.0,2.2e-06
55220,0.16407,0.0,2.2e-06
55240,0.15392,0.0,2.2e-06
55260,0.15231,0.0,2.2e-06
55280,0.15067,0.0,2.19e-06
55300,0.13615,0.0,2.19e-06
55320,0.15323,0.0,2.19e-06
55340,0.16861,0.0,2.19e-06
55360,0.16914,0.0,2.19e-06
55380,0.14924,0.0,2.19e-06
55400,0.1579,0.0,2.19e-06
55420,0.15469,0.0,2.19e-06
55440,0.14969,0.0,2.19e-06
55460,0.15768,0.0,2.19e-06
55480,0.18269,0.0,2.19e-06
55500,0.16321,0.0,2.19e-06
55520,0.16438,0.0,2.19e-06
55540,0.15699,0.0,2.19e-06
55560,0.16587,0.0,2.19e-06
55580,0.16031,0.0,2.19e-06
55600,0.14559,0.0,2.19e-06
55620,0.14831,0.0,2.18e-06
55640,0.15275,0.0,2.18e-06
55660,0.15434,0.0,2.18e-06
55680,0.157,0.0,2.18e-06
55700,0.15581,0.0,2.18e-06
55720,0.16232,0.0,2.18e-06
55740,0.16621,0.0,2.18e-06
55760,0.1549,0.0,2.18e-06
55780,0.1556,0.0,2.18e-06
55800,0.15324,0.0,2.18e-06
55820,0.15963,0.0,2.18e-06
55840,0.15802,0.0,2.18e-06
55860,0.15053,0.0,2.18e-06
55880,0.16125,0.0,2.18e-06
55900,0.15973,0.0,2.18e-06
55920,0.16321,0.0,2.18e-06
55940,0.15053,0.0,2.18e-06
55960,0.15255,0.0,2.17e-06
55980,0.14317,0.0,2.17e-06
56000,0.16885,0.0,2.17e-06
56020,0.16512,0.0,2.17e-06
56040,0.14594,0.0,2.17e-06
56060,0.15123,0.0,2.17e-06
56080,0.13973,0.0,2.17e-06
56100,0.14305,0.0,2.17e-06
56120,0.15266,0.0,2.17e-06
56140,0.14732,0.0,2.17e-06
56160,0.16238,0.0,2.17e-06
56180,0.15607,0.0,2.17e-06
56200,0.15568,0.0,2.17e-06
56220,0.15986,0.0,2.17e-06
56240,0.15544,0.0,2.17e-06
56260,0.13695,0.0,2.17e-06
56280,0.15859,0.0,2.17e-06
56300,0.15488,0.0,2.16e-06
56320,0.15835,0.0,2.16e-06
56340,0.14262,0.0,2.16e-06
56360,0.16189,0.0,2.16e-06
56380,0.16552,0.0,2.16e-06
56400,0.15866,0.0,2.16e-06
56420,0.16067,0.0,2.16e-06
56440,0.16005,0.0,2.16e-06
56460,0.15148,0.0,2.16e-06
56480,0.16241,0.0,2.16e-06
56500,0.14096,0.0,2.16e-06
56520,0.1525,0.0,2.16e-06
56540,0.15431,0.0,2.16e-06
56560,0.16492,0.0,2.16e-06
56580,0.16793,0.0,2.16e-06
56600,0.16743,0.0,2.16e-06
56620,0.16171,0.0,2.16e-06
56640,0.16961,0.0,2.16e-06
56660,0.1696,0.0,2.15e-06
56680,0.16009,0.0,2.15e-06
56700,0.14851,0.0,2.15e-06
56720,0.16188,0.0,2.15e-06
56740,0.16186,0.0,2.15e-06
56760,0.14547,0.0,2.15e-06
56780,0.14356,0.0,2.15e-06
56800,0.16546,0.0,2.15e-06
56820,0.15167,0.0,2.15e-06
56840,0.16395,0.0,2.15e-06
56860,0.1653,0.0,2.15e-06
56880,0.1655,0.0,2.15e-06
56900,0.159,0.0,2.15e-06
56920,0.16293,0.0,2.15e-06
56940,0.1447,0.0,2.15e-06
56960,0.15837,0.0,2.15e-06
56980,0.17184,0.0,2.15e-06
57000,0.16996,0.0,2.14e-06
57020,0.16699,0.0,2.14e-06
57040,0.16702,0.0,2.14e-06
57060,0.15053,0.0,2.14e-06
57080,0.1508,0.0,2.14e-06
57100,0.1556,0.0,2.14e-06
57120,0.14219,0.0,2.14e-06
57140,0.1488,0.0,2.14e-06
57160,0.15166,0.0,2.14e-06
57180,0.17278,0.0,2.14e-06
57200,0.16395,0.0,2.14e-06
57220,0.14599,0.0,2.14e-06
57240,0.16153,0.0,2.14e-06
57260,0.15776,0.0,2.14e-06
57280,0.15425,0.0,2.14e-06
57300,0.14279,0.0,2.14e-06
57320,0.15935,0.0,2.14e-06
57340,0.15197,0.0,2.13e-06
57360,0.15861,0.0,2.13e-06
57380,0.16097,0.0,2.13e-06
57400,0.16513,0.0,2.13e-06
57420,0.13742,0.0,2.13e-06
57440,0.13169,0.0,2.13e-06
57460,0.15225,0.0,2.13e-06
57480,0.14186,0.0,2.13e-06
57500,0.16341,0.0,2.13e-06
57520,0.15647,0.0,2.13e-06
57540,0.17636,0.0,2.13e-06
57560,0.15987,0.0,2.13e-06
57580,0.16141,0.0,2.13e-06
57600,0.16296,0.0,2.13e-06
57620,0.16326,0.0,2.13e-06
57640,0.1575,0.0,2.13e-06
57660,0.17051,0.0,2.13e-06
57680,0.17067,0.0,2.12e-06
57700,0.16656,0.0,2.12e-06
57720,0.15974,0.0,2.12e-06
57740,0.15347,0.0,2.12e-06
57760,0.16158,0.0,2.12e-06
57780,0.14597,0.0,2.12e-06
57800,0.15929,0.0,2.12e-06
57820,0.14538,0.0,2.12e-06
57840,0.1555,0.0,2.12e-06
57860,0.1525,0.0,2.12e-06
57880,0.15168,0.0,2.12e-06
57900,0.16096,0.0,2.12e-06
57920,0.17001,0.0,2.12e-06
57940,0.16393,0.0,2.12e-06
57960,0.15997,0.0,2.12e-06
57980,0.15187,0.0,2.12e-06
58000,0.16661,0.0,2.12e-06
58020,0.17149,0.0,2.11e-06
58040,0.16161,0.0,2.11e-06
58060,0.15464,0.0,2.11e-06
58080,0.15222,0.0,2.11e-06
58100,0.14291,0.0,2.11e-06
58120,0.14683,0.0,2.11e-06
58140,0.15102,0.0,2.11e-06
58160,0.16407,0.0,2.11e-06
58180,0.14299,0.0,2.11e-06
58200,0.14191,0.0,2.11e-06
58220,0.14997,0.0,2.11e-06
58240,0.16279,0.0,2.11e-06
58260,0.16183,0.0,2.11e-06
58280,0.14574,0.0,2.11e-06
58300,0.1465,0.0,2.11e-06
58320,0.15961,0.0,2.11e-06
58340,0.15634,0.0,2.1e-06
58360,0.14495,0.0,2.1e-06
58380,0.15337,0.0,2.1e-06
58400,0.15198,0.0,2.1e-06
58420,0.15282,0.0,2.1e-06
58440,0.15974,0.0,2.1e-06
58460,0.15,0.0,2.1e-06
58480,0.14414,0.0,2.1e-06
58500,0.15506,0.0,2.1e-06
58520,0.15627,0.0,2.1e-06
58540,0.13678,0.0,2.1e-06
58560,0.17327,0.0,2.1e-06
58580,0.15729,0.0,2.1e-06
58600,0.15471,0.0,2.1e-06
58620,0.1593,0.0,2.1e-06
58640,0.1586,0.0,2.1e-06
58660,0.14704,0.0,2.1e-06
58680,0.15095,0.0,2.09e-06
58700,0.13404,0.0,2.09e-06
58720,0.15806,0.0,2.09e-06
58740,0.17055,0.0,2.09e-06
58760,0.15691,0.0,2.09e-06
58780,0.16678,0.0,2.09e-06
58800,0.156,0.0,2.09e-06
58820,0.15177,0.0,2.09e-06
58840,0.16916,0.0,2.09e-06
58860,0.15574,0.0,2.09e-06
58880,0.15615,0.0,2.09e-06
58900,0.15896,0.0,2.09e-06
58920,0.15429,0.0,2.09e-06
58940,0.14704,0.0,2.09e-06
58960,0.14655,0.0,2.09e-06
58980,0.16523,0.0,2.09e-06
59000,0.14817,0.0,2.09e-06
59020,0.14531,0.0,2.08e-06
59040,0.1445,0.0,2.08e-06
59060,0.16017,0.0,2.08e-06
59080,0.15087,0.0,2.08e-06
59100,0.17766,0.0,2.08e-06
59120,0.17152,0.0,2.08e-06
59140,0.15823,0.0,2.08e-06
59160,0.15919,0.0,2.08e-06
59180,0.16049,0.0,2.08e-06
59200,0.17456,0.0,2.08e-06
59220,0.16583,0.0,2.08e-06
59240,0.16222,0.0,2.08e-06
59260,0.16806,0.0,2.08e-06
59280,0.17097,0.0,2.08e-06
